#Table: J/A+A/584/A91/tablea2.dat (http://cdsarc.cds.unistra.fr)
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   |               |                       |       |       |     |    |    |  e|     |     |     |     |     |     |    |            |
   |               | R  R         D  D     |       |       |     | e_M|   T|_Td|   NH|     |    N|   nH|     |    n| alp|            |
Seq|Name           |Ah Am   RAs  Ed Em  DEs|     Rd|   Robs|Mcore|core|dust|ust|2peak|NH2av|H2avd|2peak|nH2av|H2avd|haBE|Coretype    |Com
---|---------------|-----------------------|-------|-------|-----|----|----|---|-----|-----|-----|-----|-----|-----|----|------------|--------------------------------------------
120|182830.9-034733|18 28 30.93 -03 47 33.4|8.7e-02|9.1e-02| 5.81|1.60| 8.6|0.5| 19.8|  8.4|  9.0|  6.1|  2.0|  2.3| 0.3|prestellar  |
121|182831.7-034158|18 28 31.77 -03 41 58.1|3.8e-02|4.4e-02| 1.03|0.44| 8.1|0.7|  9.4|  6.2|  8.5|  4.8|  3.1|  4.9| 0.7|prestellar  |
122|182831.8-013957|18 28 31.83 -01 39 57.2|1.3e-02|2.5e-02| 0.13|0.06|11.5|4.5|  1.7|  2.4|  8.4|  1.1|  2.1| 13.8| 2.1|prestellar  |no SED fit   tentative bound
123|182832.0-015356|18 28 32.09 -01 53 56.7|6.2e-02|6.7e-02|10.15|1.54| 8.4|0.3| 31.1| 27.3| 31.0| 12.2|  9.0| 10.9| 0.1|prestellar  |
124|182832.2-013353|18 28 32.29 -01 33 53.5|3.6e-02|4.3e-02| 0.18|0.09|11.4|1.4|  4.4|  1.2|  1.7|  2.3|  0.6|  1.0| 3.8|prestellar  |             tentative bound
125|182838.4-013424|18 28 38.49 -01 34 24.0|1.8e-02|2.9e-02| 0.08|0.04|11.5|4.5|  1.1|  1.1|  2.9|  0.7|  0.8|  3.5| 4.5|prestellar  |no SED fit   tentative bound
126|182839.9-015234|18 28 39.95 -01 52 34.2|4.2e-02|4.9e-02| 0.13|0.07|11.5|4.5|  1.7|  0.6|  0.9|  0.8|  0.3|  0.5| 6.3|starless    |no SED fit
127|182841.2-013636|18 28 41.26 -01 36 36.7|2.6e-02|3.8e-02| 0.16|0.08|11.5|4.5|  2.6|  1.3|  2.8|  1.4|  0.7|  2.4| 3.2|prestellar  |no SED fit   tentative bound
128|182844.0-012954|18 28 44.02 -01 29 54.2|3.7e-02|4.4e-02| 1.84|0.60| 7.5|0.5| 20.0| 11.3| 16.0| 10.3|  5.6|  9.5| 0.4|prestellar  |
129|182844.3-012829|18 28 44.31 -01 28 29.7|5.8e-02|6.2e-02| 2.12|0.45|10.1|0.5| 20.5|  6.5|  7.5|  8.4|  2.3|  2.9| 0.5|prestellar  |
130|182845.8-014114|18 28 45.82 -01 41 14.6|2.3e-02|3.3e-02| 0.08|0.04|11.5|4.5|  1.1|  0.9|  1.7|  0.6|  0.6|  1.6| 5.8|starless    |no SED fit
131|182846.7-013749|18 28 46.78 -01 37 49.6|2.0e-02|3.1e-02| 0.40|0.11|11.5|0.5| 11.9|  4.8| 11.5|  7.1|  3.4| 12.3| 1.0|prestellar  |
132|182847.2-012738|18 28 47.29 -01 27 38.8|7.0e-02|7.4e-02| 5.00|1.05| 8.9|0.4| 19.1| 11.0| 12.2|  6.9|  3.3|  3.8| 0.3|prestellar  |
133|182847.7-014205|18 28 47.76 -01 42 05.4|4.4e-02|5.1e-02| 0.17|0.12|14.2|2.9|  2.9|  0.8|  1.0|  1.4|  0.3|  0.5| 5.1|starless    |
134|182847.9-034632|18 28 47.98 -03 46 32.1|4.1e-02|4.8e-02| 0.34|0.20|10.6|1.4|  3.5|  1.8|  2.4|  1.7|  0.8|  1.3| 2.4|prestellar  |             tentative bound
135|182848.0-013811|18 28 48.09 -01 38 11.6|1.4e-02|2.6e-02| 0.22|0.04|14.7|0.9|  6.8|  3.8| 13.2|  4.3|  3.2| 20.8| 1.3|protostellar|
136|182849.7-014806|18 28 49.70 -01 48 06.9|6.0e-02|6.5e-02| 0.94|0.28|11.6|1.0|  9.9|  2.7|  3.1|  4.0|  0.9|  1.1| 1.3|prestellar  |
137|182851.9-004827|18 28 51.95 -00 48 27.6|8.6e-02|9.0e-02| 0.39|0.07|13.3|0.6|  1.6|  0.6|  0.6|  0.5|  0.1|  0.2| 4.4|starless    |
138|182853.9-020249|18 28 53.99 -02 02 49.8|1.9e-02|3.0e-02| 0.07|0.02|16.5|1.6|  1.4|  1.0|  2.5|  0.9|  0.7|  3.0| 5.0|starless    |
139|182856.6-020333|18 28 56.68 -02 03 33.5|7.2e-02|7.5e-02| 0.41|0.15|15.9|1.6|  2.1|  0.9|  0.9|  0.8|  0.2|  0.3| 3.5|starless    |
140|182857.1-011953|18 28 57.19 -01 19 53.7|3.4e-02|4.2e-02| 0.30|0.19|10.5|1.5|  5.4|  2.0|  3.0|  2.8|  1.0|  1.9| 2.2|prestellar  |             tentative bound
141|182857.2-014323|18 28 57.24 -01 43 23.6|3.0e-02|4.1e-02| 1.42|0.64| 8.5|0.7| 18.9| 10.0| 18.6| 10.1|  5.4| 13.6| 0.4|prestellar  |
142|182857.9-014207|18 28 57.90 -01 42 07.1|2.9e-02|3.7e-02| 0.63|0.30|10.4|0.8| 13.4|  5.4|  9.2|  7.5|  3.2|  7.0| 0.9|prestellar  |
143|182858.3-014820|18 28 58.36 -01 48 20.2|3.2e-02|4.0e-02| 0.11|0.06|11.5|4.5|  1.5|  0.8|  1.3|  0.8|  0.5|  0.9| 5.7|starless    |no SED fit
144|182859.1-025746|18 28 59.14 -02 57 46.9|8.6e-02|8.9e-02| 0.93|0.38|13.4|1.5|  3.0|  1.4|  1.5|  0.9|  0.3|  0.4| 1.8|prestellar  |
145|182859.4-020430|18 28 59.45 -02 04 30.4|1.9e-02|3.1e-02| 0.13|0.07|12.2|1.3|  2.3|  1.6|  4.3|  1.4|  1.1|  4.9| 2.8|prestellar  |             tentative bound
146|182859.4-014437|18 28 59.49 -01 44 37.5|3.3e-02|4.3e-02| 0.39|0.17|11.0|1.1|  8.5|  2.5|  4.2|  4.4|  1.3|  2.8| 1.7|prestellar  |
147|182900.0-014242|18 29 00.01 -01 42 42.8|1.4e-02|2.6e-02| 0.39|0.98|10.4|1.1| 11.2|  7.1| 23.3|  7.2|  6.0| 36.0| 0.7|protostellar|
148|182901.5-020746|18 29 01.52 -02 07 46.8|1.6e-02|2.8e-02| 0.08|0.05|13.8|2.1|  1.8|  1.3|  3.7|  1.2|  1.0|  5.0| 4.0|prestellar  |             tentative bound
149|182902.8-014744|18 29 02.83 -01 47 44.0|2.9e-02|4.0e-02| 0.19|0.09|11.8|1.4|  4.0|  1.4|  2.7|  2.2|  0.8|  2.0| 3.0|prestellar  |             tentative bound
150|182903.0-020400|18 29 03.01 -02 04 00.1|2.1e-02|3.1e-02| 0.03|0.02|17.1|2.5|  0.5|  0.4|  0.8|  0.3|  0.2|  0.9|14.3|starless    |
151|182903.6-013903|18 29 03.62 -01 39 03.0|1.4e-02|2.6e-02| 1.07|0.09|13.3|0.3| 24.5| 19.4| 65.5| 15.8| 16.7|103.2| 0.3|protostellar|
152|182903.7-013303|18 29 03.70 -01 33 03.7|3.3e-02|4.0e-02| 0.31|0.26| 9.8|1.7|  4.3|  2.2|  3.3|  2.3|  1.2|  2.2| 2.1|prestellar  |             tentative bound
153|182903.8-014244|18 29 03.87 -01 42 44.7|3.6e-02|4.2e-02| 1.07|0.25|10.3|0.5| 16.2|  7.0| 10.0|  8.5|  3.6|  6.1| 0.7|prestellar  |
154|182905.1-021453|18 29 05.12 -02 14 53.3|3.6e-02|4.5e-02| 0.16|0.08|11.5|4.5|  1.7|  0.9|  1.4|  0.9|  0.5|  0.9| 4.5|starless    |no SED fit
155|182905.5-014153|18 29 05.52 -01 41 53.6|1.5e-02|2.8e-02| 1.20|0.32|15.6|2.6| 25.5| 18.7| 64.1| 16.0| 14.9| 94.4| 0.2|protostellar|
156|182906.0-013626|18 29 06.05 -01 36 26.7|8.5e-02|8.8e-02| 0.56|0.28|11.5|4.5|  2.7|  0.9|  0.9|  0.9|  0.2|  0.2| 3.0|starless    |no SED fit
157|182906.1-034251|18 29 06.12 -03 42 51.6|2.5e-02|3.5e-02| 1.21|0.61|11.5|4.5| 20.8| 11.5| 22.8| 11.9|  7.1| 19.9| 0.4|protostellar|no SED fit
158|182906.5-020557|18 29 06.54 -02 05 57.7|1.1e-02|2.4e-02| 1.18|0.47| 9.4|0.8| 19.9| 24.6|106.5| 13.1| 22.6|203.6| 0.2|prestellar  |
159|182906.8-014726|18 29 06.81 -01 47 26.2|4.1e-02|4.9e-02| 0.63|0.23|10.3|0.9|  8.9|  3.1|  4.5|  4.3|  1.4|  2.4| 1.3|prestellar  |
160|182907.3-034324|18 29 07.32 -03 43 24.5|1.3e-02|2.6e-02| 1.79|0.13|11.6|0.2| 34.3| 32.5|120.8| 22.1| 27.9|199.6| 0.1|protostellar|
161|182907.6-014613|18 29 07.67 -01 46 13.5|1.9e-02|3.0e-02| 0.05|0.02|11.5|4.5|  0.8|  0.6|  1.6|  0.5|  0.5|  1.8| 7.8|starless    |no SED fit
162|182908.3-020528|18 29 08.30 -02 05 28.9|5.5e-02|6.0e-02| 3.10|0.33|13.1|0.4| 30.3| 10.1| 12.0| 12.7|  3.7|  4.8| 0.4|prestellar  |
163|182908.3-013046|18 29 08.34 -01 30 46.8|1.4e-02|2.6e-02| 2.28|0.36|13.7|1.0| 39.4| 40.2|141.4| 25.3| 34.0|224.1| 0.1|protostellar|
164|182908.9-015122|18 29 08.99 -01 51 22.1|4.2e-02|4.9e-02| 0.23|0.12|11.5|4.5|  2.3|  1.2|  1.6|  1.1|  0.5|  0.8| 3.5|prestellar  |no SED fit   tentative bound
165|182909.1-015401|18 29 09.15 -01 54 01.1|2.9e-02|4.1e-02| 0.16|0.08|11.5|4.5|  2.0|  1.2|  2.3|  1.1|  0.6|  1.7| 3.5|prestellar  |no SED fit   tentative bound
166|182909.9-030521|18 29 09.97 -03 05 21.6|6.3e-02|6.8e-02| 0.48|0.30|12.8|2.1|  3.2|  1.2|  1.4|  1.2|  0.4|  0.5| 2.6|prestellar  |             tentative bound
167|182910.0-013445|18 29 10.03 -01 34 45.3|5.1e-02|5.6e-02| 0.37|0.18|11.5|4.5|  3.1|  1.4|  1.7|  1.4|  0.6|  0.7| 2.7|prestellar  |no SED fit   tentative bound
168|182911.3-014441|18 29 11.35 -01 44 41.7|5.0e-02|5.6e-02| 0.33|0.17|11.5|4.5|  3.1|  1.2|  1.5|  1.4|  0.5|  0.7| 3.0|prestellar  |no SED fit   tentative bound
169|182911.4-013103|18 29 11.48 -01 31 03.6|3.0e-02|3.8e-02| 0.42|0.21|11.5|4.5|  4.9|  3.5|  5.6|  2.7|  2.0|  4.0| 1.4|prestellar  |no SED fit
170|182911.5-034316|18 29 11.59 -03 43 16.6|2.7e-02|3.8e-02| 0.97|0.33| 8.9|0.7| 20.8|  8.0| 15.2| 11.5|  4.6| 12.2| 0.6|prestellar  |
171|182912.6-014618|18 29 12.68 -01 46 18.4|3.1e-02|3.9e-02| 1.32|0.21|10.0|0.4| 28.4| 10.3| 15.9| 15.5|  5.8| 11.1| 0.5|protostellar|
172|182912.7-014321|18 29 12.78 -01 43 21.2|2.5e-02|3.5e-02| 0.05|0.06|13.8|3.4|  1.8|  0.4|  0.9|  1.0|  0.3|  0.7|10.6|starless    |
173|182913.0-030516|18 29 13.00 -03 05 16.5|2.0e-02|3.2e-02| 0.04|0.02|13.2|1.5|  0.5|  0.4|  1.1|  0.3|  0.3|  1.2|10.8|starless    |
174|182913.1-020351|18 29 13.10 -02 03 51.2|1.8e-02|3.0e-02| 0.34|0.07|18.5|4.4|  4.5|  4.4| 12.6|  2.7|  3.2| 15.5| 1.0|protostellar|
175|182913.8-015334|18 29 13.88 -01 53 34.1|1.4e-02|2.6e-02| 0.06|0.03|11.5|4.5|  0.9|  1.0|  3.4|  0.6|  0.8|  5.3| 5.0|starless    |no SED fit
176|182913.9-011742|18 29 13.90 -01 17 42.8|4.3e-02|5.1e-02| 0.81|0.30| 9.5|0.7|  8.5|  3.7|  5.3|  4.0|  1.6|  2.7| 1.0|prestellar  |
177|182914.8-014950|18 29 14.81 -01 49 50.9|4.1e-02|4.8e-02| 0.66|0.17|10.4|0.6|  5.5|  3.3|  4.7|  2.7|  1.5|  2.5| 1.2|prestellar  |
178|182915.1-034305|18 29 15.10 -03 43 05.8|2.1e-02|3.2e-02| 0.09|0.04|11.5|4.5|  1.2|  1.0|  2.5|  0.7|  0.7|  2.6| 4.6|starless    |no SED fit
179|182915.1-011147|18 29 15.17 -01 11 47.2|8.1e-02|8.4e-02| 0.45|0.27|13.8|2.4|  2.5|  0.8|  0.8|  0.8|  0.2|  0.2| 3.5|starless    |
180|182916.6-015040|18 29 16.67 -01 50 40.2|3.4e-02|4.1e-02| 0.45|0.12|10.3|0.7| 10.9|  3.1|  4.7|  5.8|  1.6|  3.1| 1.5|prestellar  |
181|182916.8-013020|18 29 16.89 -01 30 20.8|1.9e-02|3.0e-02| 0.09|0.04|11.5|4.5|  1.4|  1.1|  2.8|  0.8|  0.8|  3.2| 4.3|prestellar  |no SED fit   tentative bound
182|182917.3-020338|18 29 17.39 -02 03 38.3|1.9e-02|3.0e-02| 0.55|0.16|10.6|0.7| 10.4|  7.2| 17.7|  6.4|  5.3| 20.2| 0.7|prestellar  |
183|182918.0-011527|18 29 18.02 -01 15 27.4|5.7e-02|6.2e-02| 0.40|0.17|12.5|1.5|  3.3|  1.3|  1.5|  1.4|  0.4|  0.6| 2.8|prestellar  |             tentative bound
184|182918.7-033846|18 29 18.71 -03 38 46.8|4.5e-02|5.2e-02| 0.21|0.11|11.5|4.5|  1.9|  0.9|  1.2|  0.9|  0.4|  0.6| 4.2|starless    |no SED fit
185|182918.7-034503|18 29 18.75 -03 45 03.0|3.3e-02|4.1e-02| 2.16|0.58| 8.0|0.5| 32.8| 15.6| 23.4| 17.6|  8.4| 15.5| 0.3|prestellar  |
186|182918.7-013303|18 29 18.75 -01 33 03.5|2.1e-02|3.2e-02| 0.07|0.04|11.5|4.5|  1.2|  0.9|  2.0|  0.7|  0.6|  2.2| 5.5|starless    |no SED fit
187|182919.0-022253|18 29 19.00 -02 22 53.9|4.8e-02|5.3e-02| 0.09|0.05|14.5|4.5|  1.6|  0.4|  0.5|  0.7|  0.2|  0.2|10.1|starless    |no SED fit
188|182919.2-034254|18 29 19.20 -03 42 54.4|2.1e-02|3.4e-02| 0.17|0.11|11.0|1.6|  3.3|  1.7|  4.4|  1.9|  1.1|  4.6| 2.5|prestellar  |             tentative bound
189|182919.4-015303|18 29 19.40 -01 53 03.6|8.3e-02|8.7e-02| 3.15|0.83| 9.0|0.5| 11.2|  5.0|  5.4|  3.6|  1.3|  1.4| 0.5|prestellar  |
190|182919.8-020127|18 29 19.84 -02 01 27.6|2.2e-02|3.4e-02| 0.09|0.08|13.1|3.0|  1.4|  0.9|  2.1|  0.8|  0.6|  2.0| 5.0|starless    |
191|182920.0-015343|18 29 20.03 -01 53 43.5|4.5e-02|5.2e-02| 0.42|0.20|11.0|1.1|  4.8|  1.8|  2.5|  2.2|  0.8|  1.2| 2.1|prestellar  |             tentative bound
192|182920.1-013618|18 29 20.12 -01 36 18.8|3.2e-02|4.0e-02| 1.65|0.34| 8.7|0.4| 24.0| 12.3| 18.8| 12.9|  6.7| 12.8| 0.4|prestellar  |
193|182920.4-025526|18 29 20.43 -02 55 26.8|5.1e-02|5.6e-02| 0.21|0.11|11.5|4.5|  1.8|  0.8|  1.0|  0.8|  0.3|  0.4| 4.7|starless    |no SED fit
194|182920.7-013644|18 29 20.73 -01 36 44.7|2.0e-02|3.0e-02| 0.53|0.15|10.0|0.6| 15.9|  6.9| 16.4|  9.7|  5.0| 18.3| 0.7|prestellar  |
195|182921.0-015754|18 29 21.01 -01 57 54.9|5.4e-02|5.9e-02| 1.22|0.32|10.6|0.7| 18.5|  4.2|  4.9|  7.9|  1.6|  2.0| 0.9|prestellar  |
196|182921.1-013712|18 29 21.13 -01 37 12.8|1.7e-02|2.9e-02| 0.32|0.06|11.3|0.5|  6.9|  4.4| 12.4|  4.3|  3.3| 15.6| 1.1|protostellar|
197|182921.1-020048|18 29 21.13 -02 00 48.4|5.6e-02|6.1e-02| 0.53|0.19|11.8|0.8|  3.2|  1.7|  2.0|  1.3|  0.6|  0.8| 2.1|prestellar  |             tentative bound
198|182921.2-013437|18 29 21.20 -01 34 37.3|3.2e-02|4.5e-02| 0.48|0.24|11.5|4.5|  4.8|  2.8|  5.5|  2.4|  1.4|  3.7| 1.3|prestellar  |no SED fit
199|182922.0-042510|18 29 22.00 -04 25 10.1|2.6e-02|3.5e-02| 0.17|0.71|12.1|1.5|  6.3|  1.7|  3.0|  3.7|  1.1|  2.6| 3.0|prestellar  |             tentative bound
200|182922.2-015558|18 29 22.28 -01 55 58.7|2.3e-02|3.3e-02| 0.30|0.11|10.7|0.8|  8.1|  3.3|  6.8|  4.8|  2.2|  6.5| 1.5|prestellar  |
201|182922.5-030248|18 29 22.59 -03 02 48.6|2.9e-02|3.9e-02| 0.72|0.34| 8.9|1.0|  9.5|  5.5| 10.3|  5.1|  3.0|  7.9| 0.8|prestellar  |
202|182923.6-013854|18 29 23.69 -01 38 54.0|1.4e-02|2.6e-02| 0.71|0.11|11.9|0.8| 11.9| 12.7| 41.7|  7.7| 10.8| 64.5| 0.4|protostellar|
203|182923.7-011708|18 29 23.72 -01 17 08.4|4.0e-02|4.6e-02| 0.13|0.07|11.5|4.5|  1.6|  0.7|  1.0|  0.8|  0.3|  0.5| 6.1|starless    |no SED fit
204|182923.9-013956|18 29 23.95 -01 39 56.7|5.2e-02|5.7e-02| 0.37|0.18|11.5|4.5|  3.6|  1.4|  1.6|  1.6|  0.5|  0.7| 2.8|prestellar  |no SED fit   tentative bound
205|182924.1-043934|18 29 24.15 -04 39 34.1|3.5e-02|4.2e-02| 0.53|0.23| 9.6|0.9|  7.2|  3.6|  5.3|  3.8|  1.9|  3.3| 1.3|prestellar  |
206|182924.4-042554|18 29 24.48 -04 25 54.4|2.3e-02|3.3e-02| 0.06|0.03|11.5|4.5|  0.8|  0.7|  1.5|  0.5|  0.5|  1.4| 7.0|starless    |no SED fit
207|182924.6-015818|18 29 24.68 -01 58 18.7|3.2e-02|4.0e-02| 0.85|0.25|10.2|0.7| 12.8|  6.2|  9.9|  6.9|  3.4|  6.8| 0.7|prestellar  |
208|182925.4-014605|18 29 25.40 -01 46 05.1|4.6e-02|5.2e-02| 0.24|0.12|11.5|4.5|  2.7|  1.0|  1.4|  1.3|  0.4|  0.6| 3.8|starless    |no SED fit
209|182925.5-014731|18 29 25.54 -01 47 31.5|2.4e-02|3.4e-02| 0.11|0.02|14.2|0.6|  3.1|  1.1|  2.2|  1.8|  0.7|  1.9| 4.4|protostellar|
210|182925.9-030924|18 29 25.94 -03 09 24.2|3.0e-02|4.0e-02| 0.11|0.04|14.3|1.0|  1.4|  0.8|  1.5|  0.8|  0.5|  1.1| 5.2|starless    |
211|182926.4-034452|18 29 26.40 -03 44 52.7|3.2e-02|3.9e-02| 1.36|0.32| 9.5|0.5| 20.6| 10.4| 16.1| 11.2|  5.8| 11.1| 0.5|prestellar  |
212|182926.4-014940|18 29 26.45 -01 49 40.2|2.2e-02|3.4e-02| 0.80|0.35| 8.7|0.8| 20.8|  8.2| 19.1| 12.1|  5.3| 18.9| 0.6|prestellar  |
213|182926.7-034343|18 29 26.71 -03 43 43.9|2.3e-02|3.6e-02| 1.09|0.51| 8.1|0.8| 17.2|  9.7| 23.9|  9.7|  5.9| 22.6| 0.4|prestellar  |
214|182926.9-014641|18 29 26.90 -01 46 41.1|1.1e-02|2.3e-02| 0.04|0.04|13.2|3.3|  1.4|  0.8|  3.3|  0.9|  0.8|  6.3| 6.2|starless    |
215|182927.9-015237|18 29 27.90 -01 52 37.0|2.3e-02|3.5e-02| 0.07|0.04|11.5|4.5|  1.1|  0.7|  1.6|  0.6|  0.5|  1.5| 6.3|starless    |no SED fit
216|182928.1-014413|18 29 28.10 -01 44 13.4|1.8e-02|3.0e-02| 0.09|0.05|11.5|4.5|  1.2|  1.2|  3.4|  0.7|  0.8|  4.1| 3.9|prestellar  |no SED fit   tentative bound
217|182928.3-024920|18 29 28.31 -02 49 20.6|1.1e-01|1.1e-01| 1.39|0.42|12.5|1.1|  4.8|  1.4|  1.5|  1.3|  0.3|  0.3| 1.5|prestellar  |
218|182929.2-014501|18 29 29.25 -01 45 01.5|4.1e-02|4.7e-02| 0.14|0.07|11.5|4.5|  2.5|  0.7|  1.0|  1.2|  0.3|  0.5| 5.9|starless    |no SED fit
219|182929.9-034239|18 29 29.92 -03 42 39.4|2.9e-02|3.8e-02| 0.53|0.35| 8.5|1.1|  7.4|  4.5|  7.7|  4.1|  2.6|  5.9| 1.1|prestellar  |
220|182930.3-014929|18 29 30.31 -01 49 29.2|3.5e-02|4.2e-02| 0.20|0.10|11.5|4.5|  3.6|  1.4|  2.0|  1.9|  0.7|  1.2| 3.4|prestellar  |no SED fit   tentative bound
221|182931.0-014006|18 29 31.09 -01 40 06.5|2.9e-02|3.7e-02| 1.02|0.28| 8.8|0.5| 18.5|  8.8| 14.7| 10.3|  5.2| 11.2| 0.6|prestellar  |
222|182931.1-014401|18 29 31.19 -01 44 01.7|3.2e-02|4.4e-02| 0.43|0.19|10.1|1.0|  7.2|  2.7|  4.9|  3.7|  1.3|  3.3| 1.5|prestellar  |
223|182931.4-014834|18 29 31.41 -01 48 34.6|5.8e-02|6.4e-02| 1.26|0.46|10.6|1.0| 17.6|  3.6|  4.5|  7.1|  1.2|  1.7| 0.9|prestellar  |
224|182933.6-025547|18 29 33.63 -02 55 47.9|6.4e-02|6.8e-02| 0.46|0.15|13.2|1.2|  4.1|  1.2|  1.3|  1.6|  0.4|  0.5| 2.7|prestellar  |             tentative bound
225|182933.8-015055|18 29 33.88 -01 50 55.8|2.3e-02|3.5e-02| 1.13|0.52| 8.4|0.8|  7.7| 11.3| 24.8|  4.5|  7.1| 23.3| 0.4|prestellar  |
226|182934.3-014240|18 29 34.30 -01 42 40.5|5.4e-02|5.9e-02| 0.28|0.14|11.5|4.5|  2.6|  0.9|  1.1|  1.1|  0.3|  0.4| 3.9|starless    |no SED fit
227|182934.3-014328|18 29 34.34 -01 43 28.2|2.6e-02|3.5e-02| 0.16|0.08|11.5|4.5|  2.3|  1.5|  2.7|  1.3|  0.9|  2.3| 3.3|prestellar  |no SED fit   tentative bound
228|182934.4-014545|18 29 34.44 -01 45 45.4|5.1e-02|5.6e-02| 0.52|0.26|11.5|4.5|  4.8|  2.0|  2.4|  2.1|  0.8|  1.0| 1.9|prestellar  |no SED fit
229|182934.4-021435|18 29 34.44 -02 14 35.2|2.1e-02|3.2e-02| 0.03|0.01|11.5|4.5|  0.7|  0.3|  0.7|  0.4|  0.2|  0.8|15.1|starless    |no SED fit
230|182935.5-023320|18 29 35.55 -02 33 20.8|5.0e-02|5.5e-02| 0.16|0.10|16.3|3.6|  1.5|  0.6|  0.8|  0.7|  0.3|  0.3| 6.1|starless    |
231|182935.7-015638|18 29 35.76 -01 56 38.6|1.5e-02|2.7e-02| 0.09|0.04|11.5|4.5|  1.2|  1.4|  4.3|  0.8|  1.1|  6.1| 3.6|prestellar  |no SED fit   tentative bound
232|182935.8-034416|18 29 35.83 -03 44 16.2|3.6e-02|4.3e-02| 0.16|0.10|12.4|2.0|  2.6|  1.0|  1.5|  1.3|  0.5|  0.9| 4.3|starless    |
233|182936.2-034519|18 29 36.25 -03 45 19.7|6.2e-02|6.7e-02| 0.26|0.11|13.0|1.5|  2.9|  0.7|  0.8|  1.1|  0.2|  0.3| 4.7|starless    |
234|182936.3-012542|18 29 36.36 -01 25 42.7|3.1e-02|4.0e-02| 0.28|0.20|10.3|2.0|  4.4|  2.1|  3.4|  2.4|  1.1|  2.4| 2.2|prestellar  |             tentative bound
235|182936.5-014634|18 29 36.53 -01 46 34.6|1.1e-02|2.3e-02| 0.06|0.03|11.5|4.5|  2.5|  1.3|  5.2|  1.7|  1.2|  9.9| 3.9|prestellar  |no SED fit   tentative bound
236|182937.2-015559|18 29 37.27 -01 55 59.5|2.0e-02|3.1e-02| 0.05|0.02|11.5|4.5|  0.9|  0.6|  1.5|  0.5|  0.4|  1.7| 7.9|starless    |no SED fit
237|182937.4-014856|18 29 37.45 -01 48 56.7|2.2e-02|3.4e-02| 0.32|0.21|10.1|1.5|  9.2|  3.2|  8.0|  5.3|  2.1|  8.1| 1.3|prestellar  |
238|182937.4-021345|18 29 37.45 -02 13 45.4|2.0e-02|3.0e-02| 0.07|0.03|11.5|4.5|  8.1|  0.9|  2.2|  4.9|  0.6|  2.4| 5.5|starless    |no SED fit
239|182938.0-015058|18 29 38.08 -01 50 58.7|1.7e-02|2.9e-02| 3.20|0.58|12.8|1.6| 45.6| 45.1|128.3| 28.2| 34.1|163.4| 0.1|prestellar  |
240|182939.2-014602|18 29 39.29 -01 46 02.9|7.9e-02|8.2e-02| 1.36|0.68|11.5|4.5|  5.2|  2.4|  2.6|  1.7|  0.6|  0.7| 1.1|prestellar  |no SED fit
241|182941.1-020147|18 29 41.17 -02 01 47.3|3.1e-02|3.9e-02| 0.32|0.15|10.4|1.3|  8.2|  2.4|  3.9|  4.4|  1.3|  2.8| 1.9|prestellar  |
242|182941.1-021339|18 29 41.18 -02 13 39.1|1.8e-02|2.9e-02| 0.40|0.71| 9.1|0.8|  6.2|  5.5| 14.0|  3.9|  4.1| 16.6| 0.9|prestellar  |
243|182941.2-015327|18 29 41.26 -01 53 27.0|2.9e-02|4.3e-02| 1.36|0.61| 8.5|0.9|  6.1|  8.7| 19.1|  3.2|  4.5| 14.4| 0.4|prestellar  |
244|182941.3-031405|18 29 41.38 -03 14 05.7|2.3e-02|3.5e-02| 0.13|0.06|11.5|4.5|  1.5|  1.2|  2.7|  0.9|  0.8|  2.5| 3.7|prestellar  |no SED fit   tentative bound
245|182941.4-013413|18 29 41.41 -01 34 13.7|5.6e-02|6.1e-02| 1.31|0.52|10.4|1.0|  9.5|  4.1|  5.0|  3.9|  1.5|  1.9| 0.8|prestellar  |
246|182942.0-013321|18 29 42.01 -01 33 21.0|2.8e-02|3.7e-02| 0.53|0.17|10.1|0.7| 10.4|  4.7|  7.9|  5.9|  2.8|  6.1| 1.0|prestellar  |
247|182942.1-015007|18 29 42.13 -01 50 07.5|2.8e-02|3.8e-02| 7.55|1.31| 8.0|0.3|121.5| 61.3|111.8| 67.0| 35.1| 86.5| 0.1|prestellar  |
248|182942.2-031954|18 29 42.28 -03 19 54.4|2.9e-02|3.9e-02| 0.09|0.05|11.5|4.5|  1.0|  0.7|  1.3|  0.6|  0.4|  0.9| 6.4|starless    |no SED fit
249|182943.0-020039|18 29 43.09 -02 00 39.5|1.8e-02|2.9e-02| 0.02|0.01|16.0|2.6|  0.6|  0.2|  0.6|  0.3|  0.2|  0.8|21.2|starless    |
250|182943.4-015649|18 29 43.44 -01 56 49.9|1.5e-02|2.6e-02| 0.17|0.02|14.6|0.5|  5.2|  2.8|  9.1|  3.3|  2.4| 13.5| 1.8|protostellar|
251|182943.8-021256|18 29 43.84 -02 12 56.0|1.7e-02|2.9e-02| 0.85|0.43|11.5|4.5| 20.4| 11.8| 36.1| 12.6|  8.8| 47.3| 0.4|protostellar|no SED fit
252|182944.0-015713|18 29 44.07 -01 57 13.6|2.0e-02|3.1e-02| 0.32|0.08|11.2|0.6|  6.4|  4.0|  9.7|  3.8|  2.8| 10.8| 1.2|prestellar  |
